time	NK.EXE	filesys.exe	device.exe	uptimesqm.exe	poutlook.exe	gwes.exe	shell32.exe	services.exe	connmgr.exe	calupd.exe	SSClient.exe	RBTimeStamp.exe	IQueue.exe	RBLogger.exe	SSTransferAgent.exe	memuse.exe	RFIDDce.Exe	DataServer.exe	flexmobility.view.CF.exe	repllog.exe	Dw.exe	ssLaunch.exe	MobileCalculator.exe	calnot.exe	Tskschedule.exe	total
20.03.2015 06:31:16	0	0	9232384		86016	3526656	1785856	1052672	720896		1970176	20480	1224704	65536		110592	2813952	1626112	5054464	557056						29847552
20.03.2015 06:31:26	0	0	9232384		86016	3526656	1785856	1052672	720896		1970176	20480	1224704	65536		110592	2813952	1626112	5054464	557056						29847552
20.03.2015 06:31:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2031616	20480	1224704	65536		110592	2813952	1626112	5054464	557056						29908992
20.03.2015 06:31:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2031616	20480	1224704	65536		110592	2813952	1626112	5054464	557056						29908992
20.03.2015 06:31:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:32:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:32:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:32:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:32:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:32:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:32:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:33:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:33:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:33:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:33:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:33:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:33:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:34:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:34:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:34:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:34:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:34:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:34:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:35:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:35:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:35:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:35:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:35:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:35:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:36:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:36:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:36:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30060544
20.03.2015 06:36:36	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:36:46	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:36:56	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:37:06	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:37:16	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:37:26	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:37:36	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:37:46	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:37:56	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:38:06	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:38:16	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:38:26	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:38:36	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:38:46	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:38:56	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:39:06	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:39:16	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:39:26	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:39:36	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:39:46	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:39:56	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5054464	557056						30056448
20.03.2015 06:40:06	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:40:16	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:40:26	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:40:36	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:40:46	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:40:56	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:41:06	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:41:16	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:41:26	0	0	9232384		86016	3526656	1785856	1052672	716800		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30060544
20.03.2015 06:41:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:41:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:41:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:42:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:42:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:42:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:42:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:42:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:42:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:43:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:43:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:43:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:43:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:43:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:43:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:44:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:44:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:44:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:44:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:44:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:44:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:45:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:45:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:45:26	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:45:36	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:45:46	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:45:56	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:46:06	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:46:16	0	0	9232384		86016	3526656	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5058560	557056						30064640
20.03.2015 06:46:26	0	0	9236480		86016	3768320	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5476352	557056						30728192
20.03.2015 06:46:36	0	0	9240576		86016	3768320	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5476352	557056						30732288
20.03.2015 06:46:46	0	0	9240576		86016	3768320	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5476352	557056						30732288
20.03.2015 06:46:56	0	0	9240576		86016	3768320	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5476352	557056						30732288
20.03.2015 06:47:06	0	0	9240576		86016	3768320	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5476352	557056						30732288
20.03.2015 06:47:16	0	0	9240576		86016	3768320	1785856	1052672	720896		2183168	20480	1224704	65536		110592	2813952	1626112	5476352	557056						30732288
20.03.2015 06:47:26	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:47:36	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:47:46	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:47:56	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:48:06	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:48:16	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:48:26	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:48:36	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:48:46	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:48:56	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:49:06	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:49:16	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:49:27	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:49:37	0	0	9244672		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:49:47	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:49:57	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:50:07	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:50:17	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:50:27	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:50:37	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:50:47	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:50:57	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:51:07	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:51:17	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:51:27	0	0	9248768		86016	3768320	1785856	1052672	720896		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30760960
20.03.2015 06:51:37	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:51:47	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:51:57	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:52:07	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:52:17	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:52:27	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:52:37	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:52:47	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:52:57	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:53:07	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:53:17	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:53:27	0	0	9248768		86016	3768320	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30756864
20.03.2015 06:53:37	0	0	9248768		86016	3563520	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5451776	557056	294912					30830592
20.03.2015 06:53:47	0	0	9248768		86016	3670016	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5468160	557056						30658560
20.03.2015 06:53:56	0	0	9248768		86016	3670016	1785856	1052672	716800		2183168	20480	1253376	65536		110592	2813952	1626112	5455872	565248						30654464
20.03.2015 06:54:06	0	0	9252864		86016	3702784	1785856	1052672	724992		2183168	20480	1253376	65536		110592	2813952	1626112	5435392	557056						30670848
20.03.2015 06:54:16	0	0	9252864		86016	3702784	1785856	1052672	724992		2183168	20480	1253376	65536		110592	2813952	1626112	5435392	557056						30670848
20.03.2015 06:54:26	0	0	9256960		86016	3731456	1785856	1052672	733184		2183168	20480	1253376	65536		110592	2813952	1626112	5529600	557056						30806016
20.03.2015 06:54:36	0	0	9256960		86016	3563520	1785856	1052672	737280		2183168	20480	1253376	65536		110592	2813952	1626112	5533696	557056						30646272
20.03.2015 06:54:46	0	0	9256960		86016	3670016	1785856	1052672	741376		2183168	20480	1253376	65536		110592	2813952	1626112	5500928	557056						30724096
20.03.2015 06:54:56	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5525504	557056						30834688
20.03.2015 06:55:06	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5525504	557056						30834688
20.03.2015 06:55:16	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5525504	557056						30834688
20.03.2015 06:55:26	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5525504	557056						30834688
20.03.2015 06:55:36	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5525504	557056						30834688
20.03.2015 06:55:46	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5525504	557056						30834688
20.03.2015 06:55:56	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30818304
20.03.2015 06:56:06	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30818304
20.03.2015 06:56:16	0	0	9285632		86016	3563520	1785856	1052672	741376		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30818304
20.03.2015 06:56:26	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:56:36	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:56:46	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:56:56	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:57:06	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:57:16	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:57:26	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:57:36	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:57:46	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:57:56	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:58:06	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:58:16	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:58:26	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:58:36	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1392640	65536		110592	2813952	1626112	5509120	557056						30822400
20.03.2015 06:58:47	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 06:58:57	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 06:59:07	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 06:59:17	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 06:59:27	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 06:59:37	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 06:59:47	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 06:59:57	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:00:07	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:00:17	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:00:27	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:00:37	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:00:47	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:00:57	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:01:07	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:01:17	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:01:27	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
20.03.2015 07:01:37	0	0	9285632		86016	3563520	1785856	1052672	745472		2207744	20480	1396736	65536		110592	2813952	1626112	5509120	557056						30826496
